index,brand,Model,Price,Rating,processor_brand,processor_tier,num_cores,num_threads,ram_memory,primary_storage_type,primary_storage_capacity,secondary_storage_type,secondary_storage_capacity,gpu_brand,gpu_type,is_touch_screen,display_size,resolution_width,resolution_height,OS,year_of_warranty
856.0,acer,Acer One 14 Z8-415 Laptop (11th Gen Core i5 / 8GB/ 512GB SSD/ Win11 Home),39990.0,58.0,intel,core i5,4.0,8.0,8.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,,1920.0,1080.0,windows,1
857.0,dell,Dell Alienware X16 R1 Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win 11/ 12GB Graph),388490.0,82.0,intel,core i9,14.0,20.0,32.0,SSD,1024.0,No secondary storage,0.0,nvidia,dedicated,False,16.0,,1800.0,windows,1
,hp,HP 15s-fy5003TU Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),40100.0,54.0,intel,core i3,6.0,8.0,8.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,windows,1
859.0,dell,Dell Alienware M18 R1 Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win 11/ 12GB Graph),,83.0,intel,core i9,14.0,20.0,,SSD,1024.0,No secondary storage,0.0,nvidia,dedicated,False,18.0,3200.0,1800.0,windows,1
860.0,acer,Acer One 11 Z8-284 UN.013SI.014 Laptop ( Intel Celeron N4500/ 8GB/ 256GB SSD/ Win11 Home),36800.0,47.0,intel,celeron,2.0,2.0,8.0,SSD,256.0,,0.0,intel,integrated,False,,1366.0,768.0,windows,1
861.0,hp,HP 15-fc0030AU Laptop (AMD Ryzen 5 7520U/ 16GB/ 512GB SSD/ Win11 Home),46490.0,,amd,ryzen 5,4.0,8.0,16.0,SSD,,No secondary storage,0.0,amd,integrated,False,15.6,1920.0,1080.0,windows,1
862.0,acer,Acer 16 Predator Neo NH.QLTSI.001 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),104999.0,65.0,intel,core i5,14.0,20.0,16.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,16.0,2560.0,1600.0,windows,1
863.0,hp,,47650.0,51.0,intel,core i3,6.0,8.0,8.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,windows,1
864.0,acer,Acer Predator Helios Neo 16 NH.QLTSI.002 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),114990.0,66.0,intel,core i7,16.0,24.0,16.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,16.0,2560.0,1600.0,windows,1
865.0,hp,HP 15-fd0006TU Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),46990.0,51.0,intel,core i3,6.0,8.0,8.0,SSD,512.0,No secondary storage,,intel,integrated,False,15.6,1920.0,1080.0,windows,1
866.0,hp,HP 15-fd0011TU Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),60490.0,54.0,intel,core i5,10.0,12.0,8.0,SSD,512.0,No secondary storage,0.0,intel,integrated,,15.6,1920.0,1080.0,windows,
867.0,hp,HP Victus 15-fb0122AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),49990.0,67.0,amd,ryzen 5,6.0,12.0,8.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,15.6,,1080.0,windows,1
868.0,hp,HP 15-fd0012TU Laptop (13th Gen Core i5/ 8GB/ 1TB SSD/ Win11 Home),65590.0,56.0,intel,core i5,10.0,12.0,8.0,SSD,1024.0,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,,windows,1
869.0,realme,Realme Book Prime CloudPro002 Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11),42990.0,62.0,intel,core i5,4.0,8.0,8.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,14.0,2160.0,1440.0,windows,1
870.0,hp,HP ProBook 440 G8 5D6U3PA Notebook PC (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11),71000.0,67.0,intel,core i5,4.0,8.0,8.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,14.0,1366.0,768.0,windows,1
871.0,asus,Asus VivoBook 15 X515MA-BR024WS Laptop (Celeron N4020/ 8GB/ 512GB SSD/ Win11 Home),30927.0,45.0,intel,,2.0,2.0,8.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,15.6,1366.0,768.0,windows,1
872.0,dell,Dell Vostro 15 3510 2023 Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),47990.0,63.0,intel,core i5,4.0,8.0,8.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,,windows,1
873.0,asus,Asus Vivobook 15 2023 X1504VA-NJ321WS Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11),46288.0,56.0,intel,core i3,6.0,8.0,8.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,windows,1
874.0,asus,Asus Vivobook Pro 16 OLED 2023 K6602VU-LZ542WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),124990.0,78.0,intel,core i5,12.0,16.0,16.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,16.0,3200.0,2000.0,windows,1
875.0,dell,Dell Vostro 3420 Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11),51990.0,63.0,intel,core i5,4.0,8.0,,SSD,512.0,,0.0,intel,integrated,False,14.0,1920.0,1080.0,windows,1
876.0,,Asus Vivobook Go 15 OLED 2023 E1504FA-LK545WS Laptop (Ryzen 5 7520U / 16GB/ 512GB SSD/ Win11 Home),58990.0,,amd,ryzen 5,4.0,8.0,16.0,SSD,512.0,No secondary storage,0.0,amd,integrated,False,15.6,1920.0,,windows,1
877.0,dell,Dell Vostro 3425 Laptop (AMD Ryzen 5-5500U/ 8GB/ 512GB SSD/ Win11 Home),38490.0,59.0,amd,ryzen 5,6.0,12.0,8.0,SSD,512.0,,0.0,amd,integrated,False,14.0,1920.0,1080.0,windows,1
878.0,acer,Acer Aspire 5 A515-56G Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 2GB Graph),44994.0,64.0,intel,,4.0,8.0,8.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,15.6,,1080.0,windows,1
879.0,acer,Acer Nitro 5 AN515-46 Gaming Laptop (Ryzen 5 6600H/ 16GB/ 1TB SSD/ Win11 Home/ 4GB Graph),88990.0,65.0,amd,ryzen 5,6.0,12.0,16.0,SSD,1024.0,No secondary storage,0.0,nvidia,dedicated,False,15.6,,1440.0,windows,1
880.0,msi,MSI Thin GF63 12VF-268IN Laptop (12th Gen Core i5/ 16GB/ 1TB 256GB SSD/ Win11/ 8GB Graph),96990.0,77.0,intel,core i5,8.0,12.0,16.0,HDD,1024.0,SSD,256.0,nvidia,,False,15.6,,1080.0,windows,No information
881.0,asus,Asus VivoBook 14 X1400EA-EK322WS Notebook (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),31990.0,59.0,intel,core i3,2.0,4.0,8.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,14.0,1920.0,1080.0,windows,1
882.0,asus,Asus Zenbook 14 Flip OLED 2023 UP3404VA-KN742WS Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),132000.0,73.0,intel,core i7,,16.0,16.0,SSD,512.0,No secondary storage,0.0,intel,integrated,True,14.0,2880.0,1800.0,windows,1
883.0,asus,Asus Zenbook 14 OLED 2023 UX3402VA-KN741WS Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),115990.0,73.0,intel,core i7,12.0,16.0,16.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,14.0,2880.0,1800.0,windows,1
884.0,asus,Asus Vivobook 14X OLED 2023 K3405VFB-KM541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/4 GB Graphics),89990.0,70.0,intel,core i5,12.0,,16.0,SSD,512.0,,0.0,nvidia,dedicated,False,14.0,2880.0,1800.0,windows,1
885.0,hp,HP Victus 15-fa1066TX Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),109990.0,71.0,intel,core i7,14.0,20.0,16.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,15.6,1920.0,1080.0,windows,1
886.0,msi,MSI Summit E13 Flip Evo A11MT-213IN Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win10),81990.0,65.0,intel,core i7,4.0,,16.0,SSD,512.0,No secondary storage,0.0,intel,integrated,True,13.4,1920.0,1200.0,windows,2
887.0,hp,HP Pavilion 15-eg2017TU Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),52590.0,60.0,intel,core i3,6.0,,8.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,,windows,1
888.0,asus,Asus Zenbook 14 OLED 2023 UX3402VA-KN541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),91240.0,75.0,intel,core i5,12.0,16.0,16.0,SSD,512.0,No secondary storage,0.0,intel,integrated,True,14.0,2880.0,1800.0,windows,1
889.0,asus,Asus Vivobook 16 2023 X1605VAB-MB544WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),62990.0,59.0,intel,core i5,10.0,12.0,16.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,,1920.0,1200.0,windows,1
890.0,msi,MSI Summit E13 Flip Evo A11MT-214IN Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win10),69990.0,70.0,intel,core i5,4.0,8.0,16.0,SSD,512.0,No secondary storage,0.0,intel,integrated,True,13.4,1920.0,1200.0,windows,2
891.0,hp,HP Victus 16-d0333TX Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),64500.0,75.0,intel,core i5,6.0,12.0,16.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,16.1,1920.0,1080.0,windows,1
892.0,asus,Asus Vivobook Flip 14 2023 TP3402VAB-LZ542WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),71938.0,64.0,,core i5,10.0,12.0,16.0,SSD,512.0,No secondary storage,0.0,intel,integrated,True,14.0,1920.0,1200.0,windows,1
893.0,hp,HP Victus 15-fb0121AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),51990.0,67.0,amd,ryzen 5,6.0,12.0,8.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,15.6,1920.0,1080.0,windows,1
894.0,hp,HP 15s-fq2738TU Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win 11 Home),33989.0,56.0,intel,core i3,2.0,4.0,8.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,15.6,,768.0,windows,1
895.0,asus,Asus Vivobook 15 X1502ZA-EJ953WS Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),39790.0,52.0,intel,core i3,6.0,8.0,8.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,windows,1
896.0,hp,HP Omen 16-n0123AX Gaming Laptop (AMD Ryzen 7 6800H/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),119990.0,77.0,amd,ryzen 7,8.0,16.0,16.0,SSD,1024.0,No secondary storage,0.0,nvidia,dedicated,False,,2560.0,1440.0,windows,1
897.0,msi,MSI Raider GE68HX 13VG-027IN Gaming Laptop (13th Gen Core i9/ 32GB/ 2TB SSD/ Win11 Home/ 8GB Graph),260990.0,89.0,intel,core i9,24.0,24.0,32.0,SSD,,No secondary storage,0.0,nvidia,dedicated,False,16.0,2560.0,1600.0,windows,2
,asus,Asus Vivobook Go 14 E1404GA-NK322WS Laptop (Intel Core i3-N305/ 8GB/ 512GB SSD/ Win11 Home),,48.0,intel,core i3,8.0,8.0,8.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,14.0,1920.0,1080.0,windows,1
899.0,asus,Asus Vivobook 15 2023 X1504VA-NJ523WS Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11),55990.0,59.0,intel,core i5,10.0,12.0,8.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,windows,1
900.0,msi,MSI Thin GF63 12UCX-265IN Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),65190.0,65.0,intel,core i5,8.0,12.0,16.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,15.6,,1080.0,windows,2
901.0,msi,MSI GF63 Thin 11UC-1295IN Gaming Laptop (11th Gen Core i5/ 16GB/ 1TB 256GB SSD/ Win11 Home/ 4GB Graph),72990.0,71.0,intel,core i5,6.0,12.0,16.0,,1024.0,SSD,256.0,nvidia,dedicated,False,15.6,1920.0,1080.0,windows,No information
902.0,acer,Acer Nitro 5 AN515-47 2023 Gaming Laptop (AMD Ryzen 5 7535HS/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),68990.0,73.0,amd,ryzen 5,6.0,12.0,16.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,15.6,1920.0,1080.0,windows,1
903.0,acer,Acer Predator Helios 16 PH16-71 Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win11/ 8GB Graph),200090.0,74.0,intel,core i7,16.0,24.0,32.0,SSD,1024.0,No secondary storage,0.0,nvidia,dedicated,False,16.0,2560.0,1600.0,windows,
904.0,acer,Acer Nitro 5 AN515-47 Gaming Laptop (AMD Ryzen 7 7735HS/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),77890.0,72.0,amd,ryzen 7,8.0,16.0,16.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,15.6,1920.0,1080.0,windows,1
905.0,msi,MSI Stealth 16 Studio A13VF-023IN Gaming Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win11 Home/ 8GB Graph),219990.0,84.0,intel,core i7,14.0,20.0,32.0,SSD,1024.0,No secondary storage,0.0,nvidia,dedicated,False,15.6,2560.0,1600.0,windows,2
906.0,lenovo,Lenovo ThinkPad P14s 21AKS02800 Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Pro/ 4GB Graphics),123271.0,78.0,intel,core i7,12.0,16.0,16.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,14.0,1920.0,1080.0,windows,3
907.0,asus,Asus Vivobook 15X OLED 2023 K3504VA-LK552WS Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home),70990.0,63.0,intel,core i5,,16.0,16.0,SSD,1024.0,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,windows,1
908.0,,MSI Raider GE68HX 13VG-026IN Gaming Laptop (13th Gen Core i7/ 32GB/ 2TB SSD/ Win11 Home/ 8GB Graph),215990.0,87.0,intel,,16.0,24.0,32.0,SSD,2048.0,No secondary storage,0.0,nvidia,dedicated,False,16.0,2560.0,1600.0,,2
,msi,MSI Stealth 14 Studio A13VF-037IN Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),171990.0,80.0,intel,core i7,14.0,20.0,16.0,,1024.0,No secondary storage,0.0,nvidia,dedicated,False,15.6,2560.0,1600.0,windows,2
910.0,msi,MSI GF63 Thin 11UC-1297IN Gaming Laptop (11th Gen Core i5/ 8GB/ 1TB 256GB SSD/ Win11 Home/ 4GB Graph),69990.0,70.0,,core i5,6.0,12.0,8.0,HDD,1024.0,SSD,256.0,nvidia,dedicated,False,15.6,1920.0,,windows,No information
911.0,asus,Asus Vivobook 15X 2023 K3504VAB-NJ541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),62500.0,56.0,intel,core i5,10.0,12.0,16.0,SSD,512.0,No secondary storage,,intel,integrated,False,,1920.0,1080.0,windows,1
912.0,asus,Asus Vivobook 16 2023 X1605VA-MB541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),,62.0,intel,core i5,12.0,16.0,16.0,,512.0,No secondary storage,0.0,intel,integrated,False,16.0,1920.0,1200.0,windows,1
913.0,hp,HP Spectre x360 2023 13.5-ef2034TU Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win11 Home),143824.0,75.0,intel,core i7,10.0,12.0,32.0,SSD,1024.0,No secondary storage,0.0,intel,integrated,True,13.5,3000.0,2000.0,windows,1
914.0,asus,Asus Vivobook S15 OLED 2023 K5504VA-LK542WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),85990.0,60.0,intel,core i5,12.0,16.0,16.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,windows,1
915.0,asus,Asus VivoBook 14 2023 X1404VA-NK321WS Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),45990.0,57.0,intel,core i3,6.0,8.0,8.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,14.0,1920.0,1080.0,windows,1
916.0,asus,Asus VivoBook 14 2023 X1404VA-NK522WS Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),59990.0,56.0,intel,core i5,,12.0,8.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,14.0,1920.0,1080.0,windows,1
917.0,asus,Asus Zenbook 14 Flip OLED 2023 UP3404VA-KN542WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),104990.0,71.0,intel,core i5,12.0,16.0,16.0,SSD,512.0,No secondary storage,0.0,intel,integrated,True,,2880.0,1800.0,windows,1
918.0,asus,Asus Vivobook 15X OLED 2023 K3504VA-LK542WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),68390.0,64.0,intel,core i5,12.0,16.0,16.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,windows,1
919.0,asus,Asus Zenbook S13 OLED 2023 UX5304VA-NQ542WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),97990.0,64.0,intel,core i5,10.0,12.0,16.0,SSD,512.0,No secondary storage,0.0,intel,integrated,,13.3,2880.0,1800.0,windows,1
920.0,asus,Asus Zenbook 14 OLED 2023 UX3402VA-KM541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),92990.0,70.0,intel,core i5,12.0,16.0,16.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,14.0,2880.0,1800.0,windows,1
921.0,,Asus Vivobook 15 2023 X1502VA-NJ541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),64990.0,62.0,intel,core i5,12.0,16.0,16.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,windows,1
922.0,asus,Asus Vivobook 15 OLED 2023 X1505VA-LK542WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),74990.0,60.0,intel,core i5,12.0,16.0,,SSD,512.0,No secondary storage,0.0,intel,,False,15.6,1920.0,1080.0,windows,1
923.0,asus,Asus Vivobook Go 15 OLED 2023 E1504GA-LK322WS Laptop (Intel Core i3-N305/ 8GB/ 512GB SSD/ Win11 Home),43990.0,53.0,intel,core i3,8.0,8.0,8.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,windows,1
924.0,dell,Dell Inspiron 3525 D560771WIN9S Laptop (AMD Ryzen 5 5625U/ 8GB/ 512GB SSD/ Win11),44990.0,,amd,ryzen 5,6.0,12.0,8.0,SSD,512.0,No secondary storage,0.0,amd,integrated,False,,1920.0,1080.0,windows,1
925.0,asus,Asus VivoBook 14 2023 X1404VA-NK541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),63990.0,58.0,intel,core i5,10.0,12.0,16.0,SSD,512.0,,0.0,intel,integrated,False,14.0,1920.0,1080.0,windows,1
926.0,asus,Asus Vivobook Go 15 2023 E1504GA-NJ322WS Laptop (Intel Core i3-N305/ 8GB/ 512GB SSD/ Win11 Home),,51.0,intel,core i3,8.0,8.0,8.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,15.6,,1080.0,windows,1
927.0,asus,Asus Zenbook 14 Flip OLED 2023 UP3404VA-KN753WS Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home),129990.0,74.0,intel,core i7,12.0,16.0,16.0,SSD,1024.0,No secondary storage,0.0,intel,integrated,True,14.0,2880.0,1800.0,windows,1
928.0,asus,Asus Vivobook S14 Flip 2022 TN3402QA-LZ520WS Laptop (AMD Ryzen 5-5600H/ 8GB/ 512GB SSD/Win11),58990.0,62.0,amd,ryzen 5,6.0,12.0,8.0,SSD,512.0,No secondary storage,0.0,amd,integrated,True,14.0,1920.0,1200.0,windows,1
929.0,lenovo,Lenovo V15 82QYA00MIN Laptop (Celeron N4020/ 8GB/ 256GB SSD/ Win11 Home),22239.0,47.0,intel,,2.0,2.0,8.0,SSD,256.0,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,windows,1
930.0,hp,HP 255 G9 7B1L8PA Laptop (AMD Ryzen 5 5625U/ 8GB/ 512 GB SSD/ Win11 Home),37490.0,64.0,amd,ryzen 5,6.0,12.0,8.0,SSD,,No secondary storage,0.0,amd,integrated,False,15.6,1366.0,768.0,windows,1
931.0,dell,Dell Vostro 3420 D552317WIN9B Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),55900.0,59.0,intel,core i5,10.0,12.0,8.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,windows,1
932.0,msi,MSI Bravo 15 B5ED-035IN Gaming Laptop (AMD Ryzen 7 / 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),61990.0,72.0,amd,ryzen 7,8.0,16.0,16.0,SSD,512.0,No secondary storage,0.0,amd,dedicated,,15.6,1920.0,1080.0,windows,1
933.0,hp,HP Spectre x360 16-f2002TU Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home),145899.0,79.0,intel,core i7,14.0,20.0,16.0,SSD,1024.0,No secondary storage,0.0,,integrated,True,16.0,3072.0,1920.0,windows,1
934.0,hp,HP Spectre x360 2023 13.5-ef2033TU Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home),138511.0,72.0,intel,core i7,10.0,12.0,,SSD,1024.0,No secondary storage,0.0,intel,,,13.5,3000.0,2000.0,windows,
935.0,lenovo,,21990.0,43.0,intel,celeron,2.0,2.0,8.0,SSD,256.0,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,dos,1
936.0,honor,Honor MagicBook 15 BMH-WFQ9HN Laptop (AMD Ryzen 5 5500U/ 16GB/ 512GB SSD/ Win11),43990.0,,amd,ryzen 5,6.0,12.0,16.0,SSD,512.0,No secondary storage,0.0,amd,integrated,False,15.6,1920.0,1080.0,windows,1
937.0,acer,Acer Aspire 7 A715-75G Gaming Laptop (10th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),45990.0,59.0,intel,core i5,4.0,8.0,8.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,15.6,1920.0,1080.0,windows,1
938.0,acer,Acer Aspire 3 15 A315-510P Laptop (Intel Core i3 N305/ 8GB/ 512GB SSD/ Win11 Home),32990.0,50.0,intel,core i3,8.0,8.0,8.0,SSD,512.0,,0.0,intel,integrated,False,15.6,1920.0,1080.0,windows,1
939.0,acer,Acer Aspire 3 14 A314-36M Laptop (Intel Core i3 N305/ 8GB/ 512GB SSD/ Win11 Home),32090.0,,intel,core i3,8.0,8.0,8.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,14.0,1920.0,1080.0,windows,
940.0,acer,Acer Predator Helios 16 NH.QJRSI.003 Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),184999.0,71.0,,core i9,24.0,32.0,16.0,SSD,1024.0,No secondary storage,0.0,nvidia,dedicated,False,,2560.0,1600.0,windows,1
941.0,acer,Acer Predator Helios 16 Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 12GB Graph),249990.0,,intel,core i9,24.0,32.0,32.0,SSD,1024.0,No secondary storage,0.0,nvidia,dedicated,False,16.0,,1600.0,windows,1
942.0,lenovo,Lenovo V14-IGL 82C40185PB Laptop (Celeron N4020/ 4GB/ 256GB SSD/ DOS),21990.0,45.0,intel,celeron,2.0,2.0,4.0,SSD,,No secondary storage,0.0,intel,integrated,False,14.0,1920.0,1080.0,dos,1
943.0,lenovo,Lenovo V14 82KAA04QIH Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ DOS),45990.0,58.0,intel,core i5,4.0,8.0,8.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,14.0,1366.0,768.0,dos,1
944.0,lenovo,Lenovo ThinkBook 15 G3 21A4A08WIH Laptop (AMD Ryzen 3 5300U/ 8 GB/ 512 GB SSD/ Win11 Home),33490.0,56.0,amd,ryzen 3,4.0,,8.0,SSD,512.0,No secondary storage,0.0,amd,integrated,False,15.6,1920.0,1080.0,windows,1
945.0,lenovo,Lenovo V15 G2 82KDA022IH Laptop (AMD Ryzen 5 5500U/ 8GB/ 512GB SSD/ Win11 Home),35890.0,56.0,,ryzen 5,6.0,12.0,8.0,SSD,512.0,No secondary storage,0.0,amd,integrated,False,15.6,1920.0,1080.0,windows,1
946.0,asus,Asus Vivobook Pro 15 OLED M3500QC-L1712WS Laptop (Ryzen 7 5800H/ 16GB/ 1TB SSD/ Win11/ 4GB Graph),79500.0,67.0,amd,ryzen 7,8.0,16.0,16.0,SSD,1024.0,No secondary storage,0.0,nvidia,,False,15.6,1920.0,1080.0,windows,1
947.0,fujitsu,Fujitsu FMV MH 4ZR1K10326 Laptop (AMD Ryzen 7 5825U/ 16GB/ 512GB SSD/ Win11),56494.0,70.0,amd,ryzen 7,8.0,16.0,16.0,SSD,512.0,No secondary storage,0.0,amd,,False,15.6,1920.0,1080.0,windows,
948.0,hp,HP 15s-eq2223AU Laptop (AMD Ryzen 5 5500U/ 8GB/ 512GB SSD/ Win11 Home),,58.0,amd,ryzen 5,6.0,12.0,8.0,SSD,512.0,,0.0,amd,integrated,False,15.6,1920.0,1080.0,windows,1
949.0,msi,MSI Modern 15 B7M-072IN Laptop (Ryzen 5 7530U/ 8GB/ 512GB SSD/ Win11),43990.0,53.0,amd,ryzen 5,6.0,12.0,8.0,SSD,512.0,No secondary storage,0.0,,integrated,False,15.6,1920.0,1080.0,windows,1
950.0,dell,Dell XPS 9315 D560076WIN9S Laptop (12th Gen Core i5 / 16GB/ 512GB SSD/ Win11),119600.0,68.0,intel,core i5,10.0,12.0,16.0,SSD,512.0,No secondary storage,0.0,intel,integrated,True,13.0,1920.0,1080.0,windows,1
951.0,acer,Acer Aspire 3 A315-24P Laptop (Ryzen 3 7520U/ 8GB/ 256GB SSD/ Win11 Home),27990.0,52.0,amd,ryzen 3,4.0,8.0,8.0,SSD,256.0,No secondary storage,0.0,amd,integrated,False,15.6,1920.0,1080.0,windows,1
952.0,lenovo,Lenovo IdeaPad 3 15ITL6 82H803DNIN Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),36490.0,60.0,intel,core i3,2.0,4.0,8.0,SSD,512.0,No secondary storage,0.0,,integrated,False,15.6,1920.0,,windows,1
